rep,method,k,n,h,value
31,LP0,2.1,500,0.13,11.11202846675993
31,LP1,2.1,500,0.13,486.9049624079384
31,SPARR,2.1,500,0.13,26.6101836175816
31,LP0,2.1,500,0.15000000000000002,12.698614929750862
31,LP1,2.1,500,0.15000000000000002,285.38720123694304
31,SPARR,2.1,500,0.15000000000000002,31.51093731529958
31,LP0,2.1,500,0.17,7.257176417011376
31,LP1,2.1,500,0.17,124.81867847269929
31,SPARR,2.1,500,0.17,36.617155434612535
31,LP0,2.1,500,0.19,7.509246807052326
31,LP1,2.1,500,0.19,100.85363546515698
31,SPARR,2.1,500,0.19,41.6962002552351
31,LP0,2.1,500,0.21000000000000002,15.345151881547915
31,LP1,2.1,500,0.21000000000000002,14.67653476327882
31,SPARR,2.1,500,0.21000000000000002,46.522909722853285
31,LP0,2.1,500,0.23,23.47121027527309
31,LP1,2.1,500,0.23,0.020074020156078395
31,SPARR,2.1,500,0.23,50.90914530673016
31,LP0,2.1,500,0.25,21.92796897650333
31,LP1,2.1,500,0.25,6.798179309208974
31,SPARR,2.1,500,0.25,54.718846129183255
32,LP0,2.1,500,0.01,101.67864397880382
32,LP1,2.1,500,0.01,101.67864397880382
32,SPARR,2.1,500,0.01,101.67864397879093
32,LP0,2.1,500,0.03,101.67864397880382
32,LP1,2.1,500,0.03,101.67864397880382
32,SPARR,2.1,500,0.03,97.66462337929993
32,LP0,2.1,500,0.05,101.67864397880382
32,LP1,2.1,500,0.05,101.67864397880382
32,SPARR,2.1,500,0.05,72.6789155463219
32,LP0,2.1,500,0.06999999999999999,101.67864397880382
32,LP1,2.1,500,0.06999999999999999,101.67864397880382
32,SPARR,2.1,500,0.06999999999999999,52.61097956496559
32,LP0,2.1,500,0.09,101.67864397880382
32,LP1,2.1,500,0.09,101.67864397880382
32,SPARR,2.1,500,0.09,43.904965067611414
32,LP0,2.1,500,0.11,101.67864397880382
32,LP1,2.1,500,0.11,101.67864397880382
32,SPARR,2.1,500,0.11,41.78200002629694
32,LP0,2.1,500,0.13,101.67864397880382
32,LP1,2.1,500,0.13,101.67864397880382
32,SPARR,2.1,500,0.13,42.90898207397912
32,LP0,2.1,500,0.15000000000000002,62.57167214773727
32,LP1,2.1,500,0.15000000000000002,249.31543113688014
32,SPARR,2.1,500,0.15000000000000002,45.77054031380845
32,LP0,2.1,500,0.17,74.05719910651176
32,LP1,2.1,500,0.17,126.08914038930519
32,SPARR,2.1,500,0.17,49.54116479860773
32,LP0,2.1,500,0.19,48.114503220461124
32,LP1,2.1,500,0.19,239.56168738320324
32,SPARR,2.1,500,0.19,53.67005444297636
32,LP0,2.1,500,0.21000000000000002,38.80852806192661
32,LP1,2.1,500,0.21000000000000002,257.21459505833417
32,SPARR,2.1,500,0.21000000000000002,57.758238237057206
32,LP0,2.1,500,0.23,51.45333036802418
32,LP1,2.1,500,0.23,108.24859552882141
32,SPARR,2.1,500,0.23,61.51308014867955
32,LP0,2.1,500,0.25,42.029482439385305
32,LP1,2.1,500,0.25,126.75264582281203
32,SPARR,2.1,500,0.25,64.73318049819885
33,LP0,2.1,500,0.01,101.67864397880382
33,LP1,2.1,500,0.01,101.67864397880382
33,SPARR,2.1,500,0.01,101.67332263014913
33,LP0,2.1,500,0.03,101.67864397880382
33,LP1,2.1,500,0.03,101.67864397880382
33,SPARR,2.1,500,0.03,60.693887452828974
33,LP0,2.1,500,0.05,101.67864397880382
33,LP1,2.1,500,0.05,101.67864397880382
33,SPARR,2.1,500,0.05,21.845950018527184
33,LP0,2.1,500,0.06999999999999999,101.67864397880382
33,LP1,2.1,500,0.06999999999999999,101.67864397880382
33,SPARR,2.1,500,0.06999999999999999,16.02425716415074
33,LP0,2.1,500,0.09,101.67864397880382
33,LP1,2.1,500,0.09,101.67864397880382
33,SPARR,2.1,500,0.09,18.500929897872798
33,LP0,2.1,500,0.11,101.67864397880382
33,LP1,2.1,500,0.11,101.67864397880382
33,SPARR,2.1,500,0.11,23.19170020263328
33,LP0,2.1,500,0.13,45.00433335433857
33,LP1,2.1,500,0.13,608.1043061154209
33,SPARR,2.1,500,0.13,28.706297061623662
33,LP0,2.1,500,0.15000000000000002,32.911662464719605
33,LP1,2.1,500,0.15000000000000002,444.20589816598454
33,SPARR,2.1,500,0.15000000000000002,34.45790905834098
33,LP0,2.1,500,0.17,1.4786099445532312
33,LP1,2.1,500,0.17,871.0745234138528
33,SPARR,2.1,500,0.17,40.12669561545465
33,LP0,2.1,500,0.19,7.509246807052326
33,LP1,2.1,500,0.19,210.96966570558982
33,SPARR,2.1,500,0.19,45.510128155581654
33,LP0,2.1,500,0.21000000000000002,15.345151881547915
33,LP1,2.1,500,0.21000000000000002,45.76652992502513
33,SPARR,2.1,500,0.21000000000000002,50.45324642402729
33,LP0,2.1,500,0.23,23.47121027527309
33,LP1,2.1,500,0.23,15.418419804538907
33,SPARR,2.1,500,0.23,54.826215728523216
33,LP0,2.1,500,0.25,21.92796897650333
33,LP1,2.1,500,0.25,18.51837703889479
33,SPARR,2.1,500,0.25,58.53092481935268
34,LP0,2.1,500,0.01,101.67864397880382
34,LP1,2.1,500,0.01,101.67864397880382
34,SPARR,2.1,500,0.01,20.113250788625187
34,LP0,2.1,500,0.03,101.67864397880382
34,LP1,2.1,500,0.03,101.67864397880382
34,SPARR,2.1,500,0.03,1.061562921586637
34,LP0,2.1,500,0.05,101.67864397880382
34,LP1,2.1,500,0.05,101.67864397880382
34,SPARR,2.1,500,0.05,11.052502113963277
34,LP0,2.1,500,0.06999999999999999,101.67864397880382
34,LP1,2.1,500,0.06999999999999999,101.67864397880382
34,SPARR,2.1,500,0.06999999999999999,19.173176084039497
34,LP0,2.1,500,0.09,0.10551092611023562
34,LP1,2.1,500,0.09,2046.1699538813505
34,SPARR,2.1,500,0.09,26.36354247476281
34,LP0,2.1,500,0.11,1.405577347990941
34,LP1,2.1,500,0.11,247.42588607325914
34,SPARR,2.1,500,0.11,32.527719896808414
34,LP0,2.1,500,0.13,11.11202846675993
34,LP1,2.1,500,0.13,6.210550391360036
34,SPARR,2.1,500,0.13,37.719428928119655
34,LP0,2.1,500,0.15000000000000002,32.911662464719605
34,LP1,2.1,500,0.15000000000000002,34.068338553133586
34,SPARR,2.1,500,0.15000000000000002,42.409573938439344
34,LP0,2.1,500,0.17,17.4043185694363
34,LP1,2.1,500,0.17,10.609634168525776
34,SPARR,2.1,500,0.17,46.90396016486859
34,LP0,2.1,500,0.19,23.40993245217843
34,LP1,2.1,500,0.19,0.6724406854434345
34,SPARR,2.1,500,0.19,51.25307788634587
34,LP0,2.1,500,0.21000000000000002,21.97805282752851
34,LP1,2.1,500,0.21000000000000002,8.694459265535437
34,SPARR,2.1,500,0.21000000000000002,55.36374422501974
34,LP0,2.1,500,0.23,36.10692245544056
34,LP1,2.1,500,0.23,3.0190311862934788e-6
34,SPARR,2.1,500,0.23,59.09467173806409
34,LP0,2.1,500,0.25,26.34565563554713
34,LP1,2.1,500,0.25,14.585622835905356
34,SPARR,2.1,500,0.25,62.31440017643973
35,LP0,2.1,500,0.01,101.67864397880382
35,LP1,2.1,500,0.01,101.67864397880382
35,SPARR,2.1,500,0.01,28.73919158988874
35,LP0,2.1,500,0.03,101.67864397880382
35,LP1,2.1,500,0.03,101.67864397880382
35,SPARR,2.1,500,0.03,2.783009872931335
35,LP0,2.1,500,0.05,101.67864397880382
35,LP1,2.1,500,0.05,101.67864397880382
35,SPARR,2.1,500,0.05,6.668055921444413
35,LP0,2.1,500,0.06999999999999999,101.67864397880382
35,LP1,2.1,500,0.06999999999999999,101.67864397880382
35,SPARR,2.1,500,0.06999999999999999,1.409616616892054
35,LP0,2.1,500,0.09,101.67864397880382
35,LP1,2.1,500,0.09,101.67864397880382
35,SPARR,2.1,500,0.09,0.5349864998850504
35,LP0,2.1,500,0.11,1.405577347990941
35,LP1,2.1,500,0.11,1423.7175779217503
35,SPARR,2.1,500,0.11,5.865411167620487
35,LP0,2.1,500,0.13,11.673435902262469
35,LP1,2.1,500,0.13,789.3277193471079
35,SPARR,2.1,500,0.13,14.111355650130331
35,LP0,2.1,500,0.15000000000000002,8.74124521313806
35,LP1,2.1,500,0.15000000000000002,134.18614864078634
35,SPARR,2.1,500,0.15000000000000002,22.93171709638093
35,LP0,2.1,500,0.17,22.050100854388482
35,LP1,2.1,500,0.17,92.28898036358127
35,SPARR,2.1,500,0.17,31.31158054019904
35,LP0,2.1,500,0.19,6.2745301080472196
35,LP1,2.1,500,0.19,0.39199435027879315
35,SPARR,2.1,500,0.19,38.89762785311891
35,LP0,2.1,500,0.21000000000000002,0.5004596027227769
35,LP1,2.1,500,0.21000000000000002,28.404805680062054
35,SPARR,2.1,500,0.21000000000000002,45.57108953661878
35,LP0,2.1,500,0.23,0.03531887876452028
35,LP1,2.1,500,0.23,37.57874365885386
35,SPARR,2.1,500,0.23,51.28331347368905
35,LP0,2.1,500,0.25,5.916452748051425
35,LP1,2.1,500,0.25,114.72641050831696
35,SPARR,2.1,500,0.25,56.01663553834524
36,LP0,2.1,500,0.01,101.67864397880382
36,LP1,2.1,500,0.01,101.67864397880382
36,SPARR,2.1,500,0.01,57.12929532397134
36,LP0,2.1,500,0.03,101.67864397880382
36,LP1,2.1,500,0.03,101.67864397880382
36,SPARR,2.1,500,0.03,48.293955192940054
36,LP0,2.1,500,0.05,2711.8748261665396
36,LP1,2.1,500,0.05,21446.314486762407
36,SPARR,2.1,500,0.05,4.577555500307077
36,LP0,2.1,500,0.06999999999999999,1206.6938352089812
36,LP1,2.1,500,0.06999999999999999,8106.1019493110225
36,SPARR,2.1,500,0.06999999999999999,0.30260923961487896
36,LP0,2.1,500,0.09,446.96890598093506
36,LP1,2.1,500,0.09,11657.528773918915
36,SPARR,2.1,500,0.09,4.593830143785203
36,LP0,2.1,500,0.11,155.1201459613653
36,LP1,2.1,500,0.11,3903.176151075848
36,SPARR,2.1,500,0.11,11.077626445950404
36,LP0,2.1,500,0.13,11.673435902262469
36,LP1,2.1,500,0.13,3413.676545885395
36,SPARR,2.1,500,0.13,18.496363440988713
36,LP0,2.1,500,0.15000000000000002,0.6134063039600944
36,LP1,2.1,500,0.15000000000000002,1810.985698089019
36,SPARR,2.1,500,0.15000000000000002,26.154004526670597
36,LP0,2.1,500,0.17,0.06861915206187301
36,LP1,2.1,500,0.17,674.4240564492585
36,SPARR,2.1,500,0.17,33.569636735685016
36,LP0,2.1,500,0.19,0.4124462850828254
36,LP1,2.1,500,0.19,337.60901930376826
36,SPARR,2.1,500,0.19,40.447120901323714
36,LP0,2.1,500,0.21000000000000002,5.644023332023658
36,LP1,2.1,500,0.21000000000000002,306.98208013893964
36,SPARR,2.1,500,0.21000000000000002,46.6159293703022
36,LP0,2.1,500,0.23,6.331873112186536
36,LP1,2.1,500,0.23,75.93653525922687
36,SPARR,2.1,500,0.23,51.97832719705583
36,LP0,2.1,500,0.25,8.308500384839528
36,LP1,2.1,500,0.25,46.22304487935494
36,SPARR,2.1,500,0.25,56.48289001114509
37,LP0,2.1,500,0.01,101.67864397880382
37,LP1,2.1,500,0.01,101.67864397880382
37,SPARR,2.1,500,0.01,101.6747253613206
37,LP0,2.1,500,0.03,101.67864397880382
37,LP1,2.1,500,0.03,101.67864397880382
37,SPARR,2.1,500,0.03,61.233388679599635
37,LP0,2.1,500,0.05,101.67864397880382
37,LP1,2.1,500,0.05,101.67864397880382
37,SPARR,2.1,500,0.05,37.16239545915039
37,LP0,2.1,500,0.06999999999999999,101.67864397880382
37,LP1,2.1,500,0.06999999999999999,101.67864397880382
37,SPARR,2.1,500,0.06999999999999999,39.81354626133721
37,LP0,2.1,500,0.09,101.67864397880382
37,LP1,2.1,500,0.09,101.67864397880382
37,SPARR,2.1,500,0.09,45.32181442401708
37,LP0,2.1,500,0.11,101.67864397880382
37,LP1,2.1,500,0.11,101.67864397880382
37,SPARR,2.1,500,0.11,49.347845381318834
37,LP0,2.1,500,0.13,45.00433335433857
37,LP1,2.1,500,0.13,119.41489495482823
37,SPARR,2.1,500,0.13,52.63117115786403
37,LP0,2.1,500,0.15000000000000002,12.698614929750862
37,LP1,2.1,500,0.15000000000000002,258.55410230663716
37,SPARR,2.1,500,0.15000000000000002,55.9467741311957
37,LP0,2.1,500,0.17,31.920036401828003
37,LP1,2.1,500,0.17,42.135923486329524
37,SPARR,2.1,500,0.17,59.44583160065902
37,LP0,2.1,500,0.19,34.661732195925204
37,LP1,2.1,500,0.19,23.030942736828752
37,SPARR,2.1,500,0.19,62.96957363487389
37,LP0,2.1,500,0.21000000000000002,49.0061023503441
37,LP1,2.1,500,0.21000000000000002,5.744623755466161
37,SPARR,2.1,500,0.21000000000000002,66.28820336450994
37,LP0,2.1,500,0.23,60.14304522397204
37,LP1,2.1,500,0.23,56.257179816831965
37,SPARR,2.1,500,0.23,69.20086210595962
37,LP0,2.1,500,0.25,54.51100599753312
37,LP1,2.1,500,0.25,20.400140094920985
37,SPARR,2.1,500,0.25,71.56856839406812
38,LP0,2.1,500,0.01,101.67864397880382
38,LP1,2.1,500,0.01,101.67864397880382
38,SPARR,2.1,500,0.01,20.126714136424567
38,LP0,2.1,500,0.03,101.67864397880382
38,LP1,2.1,500,0.03,101.67864397880382
38,SPARR,2.1,500,0.03,9.956339881253607
38,LP0,2.1,500,0.05,101.67864397880382
38,LP1,2.1,500,0.05,101.67864397880382
38,SPARR,2.1,500,0.05,1.5755076938266752
38,LP0,2.1,500,0.06999999999999999,101.67864397880382
38,LP1,2.1,500,0.06999999999999999,101.67864397880382
38,SPARR,2.1,500,0.06999999999999999,0.8392477355328305
38,LP0,2.1,500,0.09,101.67864397880382
38,LP1,2.1,500,0.09,101.67864397880382
38,SPARR,2.1,500,0.09,5.16645314561319
38,LP0,2.1,500,0.11,1.405577347990941
38,LP1,2.1,500,0.11,71.59265645662504
38,SPARR,2.1,500,0.11,10.116658203250028
38,LP0,2.1,500,0.13,46.127148225343646
38,LP1,2.1,500,0.13,1040.0616024463218
38,SPARR,2.1,500,0.13,15.229464496555424
38,LP0,2.1,500,0.15000000000000002,8.74124521313806
38,LP1,2.1,500,0.15000000000000002,24.648815991220534
38,SPARR,2.1,500,0.15000000000000002,20.684216994141785
38,LP0,2.1,500,0.17,0.06861915206187301
38,LP1,2.1,500,0.17,9.931681654454334
38,SPARR,2.1,500,0.17,26.46988144076638
38,LP0,2.1,500,0.19,7.509246807052326
38,LP1,2.1,500,0.19,95.73920200686293
38,SPARR,2.1,500,0.19,32.40334663845708
38,LP0,2.1,500,0.21000000000000002,9.900475383046299
38,LP1,2.1,500,0.21000000000000002,49.375656024010325
38,SPARR,2.1,500,0.21000000000000002,38.23496992111742
38,LP0,2.1,500,0.23,9.600196503302126
38,LP1,2.1,500,0.23,16.80069275461369
38,SPARR,2.1,500,0.23,43.71526658913051
38,LP0,2.1,500,0.25,11.105675826078777
38,LP1,2.1,500,0.25,2.230438529146433
38,SPARR,2.1,500,0.25,48.6347765993205
39,LP0,2.1,500,0.01,101.67864397880382
39,LP1,2.1,500,0.01,101.67864397880382
39,SPARR,2.1,500,0.01,101.67864397880382
39,LP0,2.1,500,0.03,101.67864397880382
39,LP1,2.1,500,0.03,101.67864397880382
39,SPARR,2.1,500,0.03,100.71418857747777
39,LP0,2.1,500,0.05,101.67864397880382
39,LP1,2.1,500,0.05,101.67864397880382
39,SPARR,2.1,500,0.05,84.92719886964207
39,LP0,2.1,500,0.06999999999999999,101.67864397880382
39,LP1,2.1,500,0.06999999999999999,101.67864397880382
39,SPARR,2.1,500,0.06999999999999999,67.21638758894039
39,LP0,2.1,500,0.09,101.67864397880382
39,LP1,2.1,500,0.09,101.67864397880382
39,SPARR,2.1,500,0.09,56.79794141218249
39,LP0,2.1,500,0.11,101.67864397880382
39,LP1,2.1,500,0.11,101.67864397880382
39,SPARR,2.1,500,0.11,52.35266912143362
39,LP0,2.1,500,0.13,101.67864397880382
39,LP1,2.1,500,0.13,101.67864397880382
39,SPARR,2.1,500,0.13,51.51744552929194
39,LP0,2.1,500,0.15000000000000002,101.67864397880382
39,LP1,2.1,500,0.15000000000000002,101.67864397880382
39,SPARR,2.1,500,0.15000000000000002,52.62722384298656
39,LP0,2.1,500,0.17,101.67864397880382
39,LP1,2.1,500,0.17,101.67864397880382
39,SPARR,2.1,500,0.17,54.75733753728807
39,LP0,2.1,500,0.19,63.76824552578621
39,LP1,2.1,500,0.19,279.96463270515795
39,SPARR,2.1,500,0.19,57.38487262145988
39,LP0,2.1,500,0.21000000000000002,60.391901086240566
39,LP1,2.1,500,0.21000000000000002,229.42901618714427
39,SPARR,2.1,500,0.21000000000000002,60.16631272911014
39,LP0,2.1,500,0.23,51.45333036802418
39,LP1,2.1,500,0.23,210.0842696161182
39,SPARR,2.1,500,0.23,62.847078069355675
39,LP0,2.1,500,0.25,48.067680316233655
39,LP1,2.1,500,0.25,160.10617765966893
39,SPARR,2.1,500,0.25,65.23609375845865
40,LP0,2.1,500,0.01,101.67864397880382
40,LP1,2.1,500,0.01,101.67864397880382
40,SPARR,2.1,500,0.01,63.367796120350775
40,LP0,2.1,500,0.03,75253.55269973342
40,LP1,2.1,500,0.03,1908004.1214598885
40,SPARR,2.1,500,0.03,8.82084039299463
40,LP0,2.1,500,0.05,13049.61506492288
40,LP1,2.1,500,0.05,375698.53058210376
40,SPARR,2.1,500,0.05,2.708774250949266
40,LP0,2.1,500,0.06999999999999999,1206.6938352089812
40,LP1,2.1,500,0.06999999999999999,117593.88439462282
40,SPARR,2.1,500,0.06999999999999999,0.010450569768787027
40,LP0,2.1,500,0.09,115.2022649268206
40,LP1,2.1,500,0.09,36312.43240639916
40,SPARR,2.1,500,0.09,2.4711495985983403
40,LP0,2.1,500,0.11,155.1201459613653
40,LP1,2.1,500,0.11,8556.604431409443
40,SPARR,2.1,500,0.11,7.7321413286185905
40,LP0,2.1,500,0.13,11.673435902262469
40,LP1,2.1,500,0.13,5480.302109866076
40,SPARR,2.1,500,0.13,14.20320816589084
40,LP0,2.1,500,0.15000000000000002,8.74124521313806
40,LP1,2.1,500,0.15000000000000002,1899.2394551068157
40,SPARR,2.1,500,0.15000000000000002,21.105811975037366
40,LP0,2.1,500,0.17,0.06861915206187301
40,LP1,2.1,500,0.17,1245.8495270146425
40,SPARR,2.1,500,0.17,28.060263539737868
40,LP0,2.1,500,0.19,0.4124462850828254
40,LP1,2.1,500,0.19,627.3454599163564
40,SPARR,2.1,500,0.19,34.79102395718535
40,LP0,2.1,500,0.21000000000000002,2.5757957284799784
40,LP1,2.1,500,0.21000000000000002,309.2612974252014
40,SPARR,2.1,500,0.21000000000000002,41.05664187335766
40,LP0,2.1,500,0.23,3.741223654174981
40,LP1,2.1,500,0.23,166.41562003179953
40,SPARR,2.1,500,0.23,46.65630883095343
40,LP0,2.1,500,0.25,11.105675826078777
40,LP1,2.1,500,0.25,25.085395244628863
40,SPARR,2.1,500,0.25,51.44876596054068
41,LP0,2.1,500,0.01,101.67864397880382
41,LP1,2.1,500,0.01,101.67864397880382
41,SPARR,2.1,500,0.01,64.99745409068481
41,LP0,2.1,500,0.03,101.67864397880382
41,LP1,2.1,500,0.03,101.67864397880382
41,SPARR,2.1,500,0.03,14.958407232788026
41,LP0,2.1,500,0.05,2711.8748261665396
41,LP1,2.1,500,0.05,20872.136626853007
41,SPARR,2.1,500,0.05,3.8350543408080147
41,LP0,2.1,500,0.06999999999999999,1206.6938352089812
41,LP1,2.1,500,0.06999999999999999,2917.8064029473717
41,SPARR,2.1,500,0.06999999999999999,0.09272451390516216
41,LP0,2.1,500,0.09,115.2022649268206
41,LP1,2.1,500,0.09,6885.129287521026
41,SPARR,2.1,500,0.09,3.9220303824559446
41,LP0,2.1,500,0.11,46.51440724915469
41,LP1,2.1,500,0.11,1679.268476813742
41,SPARR,2.1,500,0.11,10.726004719339768
41,LP0,2.1,500,0.13,46.127148225343646
41,LP1,2.1,500,0.13,593.8654784222953
41,SPARR,2.1,500,0.13,18.400800688615398
41,LP0,2.1,500,0.15000000000000002,0.6134063039600944
41,LP1,2.1,500,0.15000000000000002,933.2368165501894
41,SPARR,2.1,500,0.15000000000000002,25.867335648344522
41,LP0,2.1,500,0.17,3.0272040395372946
41,LP1,2.1,500,0.17,446.6333630584392
41,SPARR,2.1,500,0.17,32.71652902585648
41,LP0,2.1,500,0.19,2.8603609056729997
41,LP1,2.1,500,0.19,512.3018390828191
41,SPARR,2.1,500,0.19,38.87226838575329
41,LP0,2.1,500,0.21000000000000002,5.644023332023658
41,LP1,2.1,500,0.21000000000000002,262.98253405075536
41,SPARR,2.1,500,0.21000000000000002,44.34242795650447
41,LP0,2.1,500,0.23,6.331873112186536
41,LP1,2.1,500,0.23,124.24040446766413
41,SPARR,2.1,500,0.23,49.12127738408239
41,LP0,2.1,500,0.25,11.105675826078777
41,LP1,2.1,500,0.25,79.78800059220008
41,SPARR,2.1,500,0.25,53.185608465601334
42,LP0,2.1,500,0.01,101.67864397880382
42,LP1,2.1,500,0.01,101.67864397880382
42,SPARR,2.1,500,0.01,2.144553932101352
42,LP0,2.1,500,0.03,101.67864397880382
42,LP1,2.1,500,0.03,101.67864397880382
42,SPARR,2.1,500,0.03,22.818996005612746
42,LP0,2.1,500,0.05,101.67864397880382
42,LP1,2.1,500,0.05,101.67864397880382
42,SPARR,2.1,500,0.05,47.08804380055051
42,LP0,2.1,500,0.06999999999999999,151.95389456339717
42,LP1,2.1,500,0.06999999999999999,9948.992169592057
42,SPARR,2.1,500,0.06999999999999999,44.420502458374244
42,LP0,2.1,500,0.09,0.10551092611023562
42,LP1,2.1,500,0.09,72.7524049516407
42,SPARR,2.1,500,0.09,39.68851213841626
42,LP0,2.1,500,0.11,19.793656257873977
42,LP1,2.1,500,0.11,43.13357657549371
42,SPARR,2.1,500,0.11,38.451492922457064
42,LP0,2.1,500,0.13,45.00433335433857
42,LP1,2.1,500,0.13,40.79450568165736
42,SPARR,2.1,500,0.13,39.96565391795913
42,LP0,2.1,500,0.15000000000000002,62.57167214773727
42,LP1,2.1,500,0.15000000000000002,13.633469581006386
42,SPARR,2.1,500,0.15000000000000002,43.13634920504284
42,LP0,2.1,500,0.17,74.05719910651176
42,LP1,2.1,500,0.17,0.9033728288052386
42,SPARR,2.1,500,0.17,47.14607609561631
42,LP0,2.1,500,0.19,63.76824552578621
42,LP1,2.1,500,0.19,32.634115739077515
42,SPARR,2.1,500,0.19,51.45000662877116
42,LP0,2.1,500,0.21000000000000002,38.80852806192661
42,LP1,2.1,500,0.21000000000000002,188.4651231802116
42,SPARR,2.1,500,0.21000000000000002,55.67416231422127
42,LP0,2.1,500,0.23,23.47121027527309
42,LP1,2.1,500,0.23,327.23911981263285
42,SPARR,2.1,500,0.23,59.547822011289824
42,LP0,2.1,500,0.25,31.16847009904205
42,LP1,2.1,500,0.25,156.94231352888474
42,SPARR,2.1,500,0.25,62.881570147873404
43,LP0,2.1,500,0.01,101.67864397880382
43,LP1,2.1,500,0.01,101.67864397880382
43,SPARR,2.1,500,0.01,101.67856992743035
43,LP0,2.1,500,0.03,101.67864397880382
43,LP1,2.1,500,0.03,101.67864397880382
43,SPARR,2.1,500,0.03,73.5109209075519
43,LP0,2.1,500,0.05,101.67864397880382
43,LP1,2.1,500,0.05,101.67864397880382
43,SPARR,2.1,500,0.05,31.883596006574074
43,LP0,2.1,500,0.06999999999999999,101.67864397880382
43,LP1,2.1,500,0.06999999999999999,101.67864397880382
43,SPARR,2.1,500,0.06999999999999999,21.569843722603235
43,LP0,2.1,500,0.09,101.67864397880382
43,LP1,2.1,500,0.09,101.67864397880382
43,SPARR,2.1,500,0.09,22.620821707154253
43,LP0,2.1,500,0.11,101.67864397880382
43,LP1,2.1,500,0.11,101.67864397880382
43,SPARR,2.1,500,0.11,27.337381839052746
43,LP0,2.1,500,0.13,45.00433335433857
43,LP1,2.1,500,0.13,391.20992124071205
43,SPARR,2.1,500,0.13,33.358052940144425
43,LP0,2.1,500,0.15000000000000002,32.911662464719605
43,LP1,2.1,500,0.15000000000000002,306.412897453804
43,SPARR,2.1,500,0.15000000000000002,39.59837700280598
43,LP0,2.1,500,0.17,7.257176417011376
43,LP1,2.1,500,0.17,577.3710386449745
43,SPARR,2.1,500,0.17,45.54834398716301
43,LP0,2.1,500,0.19,7.509246807052326
43,LP1,2.1,500,0.19,375.4746716285413
43,SPARR,2.1,500,0.19,51.0022353090861
43,LP0,2.1,500,0.21000000000000002,15.345151881547915
43,LP1,2.1,500,0.21000000000000002,129.56773295449648
43,SPARR,2.1,500,0.21000000000000002,55.87037169684877
43,LP0,2.1,500,0.23,18.169865084845398
43,LP1,2.1,500,0.23,53.42723895158239
43,SPARR,2.1,500,0.23,60.087856370019374
43,LP0,2.1,500,0.25,21.92796897650333
43,LP1,2.1,500,0.25,36.457784586224065
43,SPARR,2.1,500,0.25,63.598112744936984
44,LP0,2.1,500,0.01,101.67864397880382
44,LP1,2.1,500,0.01,101.67864397880382
44,SPARR,2.1,500,0.01,101.67854246602633
44,LP0,2.1,500,0.03,101.67864397880382
44,LP1,2.1,500,0.03,101.67864397880382
44,SPARR,2.1,500,0.03,64.69918807761124
44,LP0,2.1,500,0.05,101.67864397880382
44,LP1,2.1,500,0.05,101.67864397880382
44,SPARR,2.1,500,0.05,28.040905496421292
44,LP0,2.1,500,0.06999999999999999,101.67864397880382
44,LP1,2.1,500,0.06999999999999999,101.67864397880382
44,SPARR,2.1,500,0.06999999999999999,20.134183367571293
44,LP0,2.1,500,0.09,101.67864397880382
44,LP1,2.1,500,0.09,101.67864397880382
44,SPARR,2.1,500,0.09,20.26389023043808
44,LP0,2.1,500,0.11,101.67864397880382
44,LP1,2.1,500,0.11,101.67864397880382
44,SPARR,2.1,500,0.11,23.429597817733196
44,LP0,2.1,500,0.13,45.00433335433857
